empresa_id,fecha_fundacion,cnae,cp,base_revenue,cagr_10y_pct
5000414,2017-04-04,2014,19338,259216,9.52
5000415,2022-02-25,2351,51250,551951,10.27
5216264,2009-11-21,4791,19191,461148,5.48
16267087,2011-10-07,0125,10474,579137,3.17
15148698,2004-06-29,2110,10792,458307,10.49
12661469,2016-02-06,4649,37016,898528,10.6
9333897,2014-05-22,6311,02250,115536,8.96
15857195,2018-12-15,5229,09887,294226,8.42
15994042,2010-08-09,4741,11480,557103,10.77
12078648,2009-05-01,8690,16218,550303,6.33
15344390,2001-11-17,3011,16821,181720,13.89
13300699,2009-01-01,2110,50168,609152,2.32
4650693,1997-01-20,9523,17887,439024,12.82
5075396,1999-05-17,9603,43716,416546,-1.69
4392411,2001-07-24,7420,50909,672546,11.56
15329472,1993-07-07,9603,46873,536402,-1.45
13652099,2004-11-12,8430,04506,182740,-0.85
5000416,2018-01-26,8292,40898,391440,14.17
5000417,2006-08-30,8299,19930,664313,10.91
10109774,2004-04-09,7990,41000,686921,7.56
7988893,,1721,01676,245145,-1.42
13267193,2021-10-24,8710,46729,689973,-4.06
5000418,1995-07-24,8413,38777,791362,6.28
12817351,2015-05-05,7022,39270,654379,7.28
9758371,2002-06-07,1411,03972,72118,4.88
13730080,2011-06-17,8219,13764,978146,-4.83
12309082,2004-07-08,9101,16316,358791,-0.11
16181016,1976-02-04,4631,28198,221782,-0.2
10269739,2008-10-23,8560,21739,588353,-2.91
8208336,2009-12-28,6910,03565,142842,11.51
9043938,2006-10-16,9511,48159,592706,-2.87
8717754,1983-03-13,6619,51112,616883,2.56
7829841,2013-09-30,1721,48598,924155,3.08
198511,1998-04-26,9522,13293,232257,8.36
5000419,2009-01-18,7490,24093,996717,10.54
9173949,2014-08-12,8413,06191,883460,13.61
9077185,2021-04-15,8211,38869,635763,8.01
5846339,2002-05-21,9521,31245,240617,12.12
5000420,2019-01-11,6622,28586,471915,8.91
7422127,1994-11-08,4221,29869,699500,1.82
4355630,2006-03-02,4211,19041,448878,2.77
7107225,2023-06-07,9601,36124,452260,0.09
9157336,2014-06-05,9329,19539,173823,4.94
10699142,1993-03-05,1920,24555,383507,14.95
12831982,2007-03-12,2811,22168,86833,6.13
15555924,2010-12-28,8622,24706,686800,-1.22
5000421,2016-09-23,8010,47096,102119,12.78
9034273,2010-08-13,8710,41785,910126,7.22
5000422,1996-04-10,1920,09101,878443,13.8
7940740,2001-02-07,4211,42861,546025,7.48
5744869,1997-08-26,1071,41301,573647,4.9
8217676,2009-04-27,9523,40709,123719,12.92
9574276,2009-06-20,7990,24619,493226,2.12
16057981,2016-02-20,6492,31037,218684,-0.98
10428269,2010-05-16,8220,23822,511186,1.93
15221534,2012-03-04,6190,09111,835658,3.04
14928952,1999-11-29,4751,18997,609885,-0.31
16279354,2014-07-30,8020,02749,362301,8.74
7666389,2021-03-16,1413,47282,376291,1.15
8584371,2019-07-24,8413,04145,271045,12.0
12668389,1997-08-27,4511,39864,914473,2.59
5000423,2021-11-28,8730,18094,258864,10.63
7619099,2021-04-16,0149,22774,726788,8.07
15935825,2009-02-22,7311,52508,541633,4.02
11841161,2006-09-27,6202,06792,806326,0.98
10435038,2007-10-25,8610,38463,118724,2.57
5000424,2012-10-10,4931,05424,254495,-3.71
9720378,2022-11-17,9603,45755,123851,1.25
11192862,2016-06-19,4931,23977,949974,-0.28
5000425,2017-08-25,7911,20392,843078,6.25
13560755,2009-07-13,1721,19032,750669,-3.99
12947061,2020-03-06,2899,17562,781758,-2.89
5000426,2015-09-08,8551,10055,839861,-4.6
10853628,2019-10-12,6910,41995,601905,3.09
13881259,1963-05-11,4931,03973,263993,0.94
5441264,2013-07-22,4772,21200,470891,12.33
12259663,1999-02-27,5621,48083,858640,3.25
9421335,2015-01-10,4931,22409,203665,1.69
15527920,1997-02-18,5610,23681,907344,3.91
4929163,2000-09-15,6619,27160,462980,12.16
5000427,2019-08-16,7311,23699,324978,-4.64
11627097,2013-11-05,7211,47935,321392,10.63
7135370,2004-11-20,8730,38930,799210,6.17
4833153,2025-09-19,4711,11640,98854,12.9
12393269,2007-11-21,6492,45324,180141,-2.74
11538033,2004-07-18,9329,36038,763223,4.72
5000428,2022-09-12,2825,23056,844192,11.87
7071693,1984-03-02,8430,44710,908620,1.07
5000429,1997-09-24,5320,38825,618677,4.62
5000430,1991-09-11,8720,16365,914413,7.49
6165922,2025-09-19,2351,17665,756637,2.89
5358098,2018-06-06,1071,04197,456096,-1.4
15717309,2005-06-20,2740,13021,595715,13.66
12135836,2025-09-19,4511,47731,545278,0.55
6424540,2006-09-19,9311,45075,890330,0.18
14057110,2019-06-16,8610,26695,236809,-3.74
5000431,1998-11-16,3299,28381,108295,7.19
14780031,2008-10-31,5229,30300,714023,2.53
5000432,2009-01-23,6621,02609,141445,4.81
11809359,1996-08-17,6619,32110,760995,12.37
4730805,1995-06-29,3092,20190,853338,9.93
16350414,2000-04-04,2120,38159,774178,11.68
9248373,2013-04-08,6611,39261,772079,-4.72
12233571,2010-11-20,1011,36589,922505,14.52
7335024,2019-07-21,4321,08556,308365,4.32
11446100,1998-12-18,4741,08762,252318,9.22
12085885,2023-10-17,3600,29918,601149,11.31
5471237,2011-11-03,5812,09108,960207,13.74
11754928,2007-07-04,6820,42027,111556,14.88
13947984,2009-09-23,9412,39418,706819,9.72
13277396,2020-05-10,4519,33479,377647,2.09
6823409,1993-02-24,2016,47055,945028,13.77
9171743,2021-05-11,4649,30693,366067,13.05
5000433,2022-01-09,9411,15448,949414,4.69
14492677,2011-09-07,6202,29429,499691,4.55
5000434,2011-03-01,7022,15187,458446,2.6
9382055,1988-09-15,4399,09016,855419,13.04
5550940,1992-01-21,6619,32964,301024,0.7
5770476,2013-02-08,5814,35272,152048,-1.65
10149447,2013-09-03,6419,12154,565908,3.53
5081074,2015-04-08,6920,42085,96810,2.84
5000435,2004-05-31,8551,25483,988695,10.06
6580940,2007-08-09,7729,41273,418793,-4.51
5000436,2005-02-17,6612,05233,411020,4.84
9886509,2008-09-06,6492,36032,883364,7.93
5000437,2001-01-17,6810,17758,599989,13.45
7303364,2010-04-24,2016,05035,194184,-0.03
5000438,1991-07-18,7739,02708,801754,5.88
5000439,2018-05-30,7739,27134,682676,6.73
5262013,1997-08-22,6202,06886,398520,3.83
12486524,1999-08-21,8552,45890,281278,11.36
8825445,1999-11-26,6419,09317,146988,7.73
15227897,2012-10-09,8559,03013,786076,1.98
8685142,1990-06-21,2611,03673,888244,1.05
9415965,2001-05-27,8690,22917,114421,2.9
15407986,2006-03-27,6920,47712,317800,1.69
9686898,2023-12-09,2811,30284,229061,7.28
8622978,2016-10-11,5811,31182,857533,9.85
11759903,2006-06-16,8211,12480,418075,11.78
8298898,2023-08-12,9412,43170,819905,-4.92
5926021,1972-12-27,4759,08021,103387,10.76
13156621,1982-11-29,6201,16845,857879,1.56
6398500,2020-09-18,8531,11303,370586,5.2
14480543,2011-11-03,9101,52671,714148,4.65
5000440,2014-06-25,4520,51479,179160,-5.0
8472609,2010-12-21,5630,52729,867793,11.43
13817998,2012-11-08,7740,16476,362394,4.26
15803641,1996-10-23,2740,32998,800074,3.47
15645984,2005-01-10,8211,20098,538643,-4.71
10086129,2016-09-01,9529,06666,756335,2.56
7822722,1995-09-22,5210,46271,523795,-1.03
6068388,2000-06-23,5621,52817,383512,9.25
4351317,2000-11-30,7732,22645,259022,11.33
5902387,2008-06-19,4399,26604,938560,14.09
8394532,1986-06-23,4120,52678,318533,8.63
6318071,2003-11-01,7311,19486,971925,-4.98
5000441,2017-12-03,6311,14316,659239,5.82
5160554,2000-10-26,7711,23084,935641,3.73
166865,2015-06-15,7711,02279,76421,3.98
4651532,2020-05-16,8552,50647,84438,14.66
16251804,2004-06-26,8720,49775,861127,7.6
5785096,,4619,27581,426941,-1.73
11380263,2019-08-29,4719,10312,941002,-3.1
5295196,2007-10-15,2511,16114,471411,9.35
5735409,2020-11-15,2014,41362,955130,-1.34
8361494,2018-04-05,8292,36255,456044,-1.67
5000442,1993-07-27,5320,48019,483384,4.45
14142675,1994-09-14,4941,24053,264840,12.83
13812503,2013-11-18,4617,19416,754923,13.15
5000443,2004-03-03,4649,34120,632284,-0.87
5394410,2016-10-20,9609,44839,380335,-2.28
6541270,2004-02-08,6110,41508,808062,5.47
4375336,1980-02-16,1391,45008,207965,-4.57
5585517,2008-07-31,0125,09598,67811,11.1
14444512,1995-12-30,4939,35683,603676,14.68
9355384,2008-06-17,8010,51702,981791,-4.79
12179282,2005-11-02,7112,20613,325529,-3.96
5000444,2018-03-01,1812,36806,237082,-3.14
4768419,1970-04-28,5610,07173,875777,12.26
5000445,2022-02-07,7120,10377,197752,1.97
14963809,2013-04-06,4759,42431,566981,-0.86
6598590,2020-06-01,4617,36830,345415,12.44
5000446,2000-06-08,4939,22840,660003,-4.47
11181035,,7219,11589,225411,1.22
10006303,2008-03-03,9101,32815,506964,7.76
16340538,2020-01-03,4711,10707,368507,10.13
11117866,2007-07-17,5210,52355,666031,-2.67
13378045,2007-10-10,4211,21547,585470,3.74
7409676,2017-09-07,1920,24054,456383,-2.15
9128500,2020-06-11,6209,25647,263110,5.51
8646072,2014-03-06,3030,46396,176098,-2.72
5000447,2012-02-08,8551,49132,803528,13.45
4621155,2002-06-18,2910,05507,629770,8.63
7299940,2013-10-15,8520,16118,166627,-0.33
6655872,2005-08-26,9329,04067,884250,-2.67
4936962,2008-04-20,2910,28050,246882,-1.37
9305817,2014-01-26,3320,03407,262251,14.16
12905050,2004-09-15,6622,48758,740567,9.78
12702590,2013-03-02,9412,14498,197165,-3.93
11818543,2016-07-23,6411,48304,758798,4.97
5000448,1995-12-21,8121,12201,804470,10.23
5000449,2014-02-11,8230,28939,125496,-4.82
5000450,2016-08-05,6810,27968,907279,10.72
15043896,2009-04-08,7729,01781,791720,-3.19
16276864,2013-03-23,4120,22355,684325,-1.56
13083689,2008-10-01,1310,21924,151266,-2.75
12622885,2017-04-23,6920,15067,876350,4.34
3262495,2012-06-15,1391,05322,535995,4.61
6949227,2009-02-14,2825,41552,818757,9.46
13027800,2011-09-01,3320,31152,153772,-4.66
6855761,2022-01-23,9521,20882,896688,14.42
8752299,2016-07-23,3299,04545,690683,5.53
5000451,2014-05-06,2016,22621,389514,11.27
11502148,2010-01-27,2351,29078,769348,4.79
5000452,2020-05-09,6612,08693,931980,5.01
13689670,2014-10-08,8413,28311,851461,-0.18
15065745,2001-03-09,7740,36966,672363,-3.01
5000453,1998-09-29,2611,32327,715255,13.63
5257573,2021-10-20,9603,33047,240642,10.65
12153598,1995-07-28,4791,17417,624471,5.85
5000454,1998-03-17,3030,03708,391615,6.61
5000455,1976-11-20,7120,36847,266092,9.1
6749423,2010-02-18,8421,40583,664332,14.86
13711860,1993-05-02,4520,18634,831463,3.46
5000456,2016-09-30,5229,05340,605242,-1.25
8986156,2015-03-29,6621,09451,163415,-0.73
5000457,2023-10-29,8430,29812,957654,-3.18
10391364,2016-05-08,6611,29538,831780,4.36
12016925,2018-11-09,2740,04833,302851,4.31
15842675,2006-08-19,8621,05911,732769,8.45
9771727,1993-11-12,9523,27771,683918,7.46
5000458,2012-11-07,9411,43720,155973,6.38
16524646,2023-04-01,9601,51699,636322,11.46
5000459,2007-10-11,6622,36243,503979,0.16
13504821,2002-10-10,6419,41100,236216,6.24
5000460,2001-06-11,7010,33323,642133,14.79
12422253,2006-10-15,5621,17744,263618,0.24
5000461,1995-08-04,8690,49938,55035,7.41
15225024,2019-04-28,3030,52593,132422,9.29
9034517,2010-07-19,6209,18370,489832,2.16
15765943,2015-10-05,2932,22145,723875,3.31
16385766,1988-08-27,8610,12871,901882,11.4
10168256,2023-05-18,3030,07569,502238,-0.21
5000462,2023-12-12,1107,37826,663810,9.36
212525,2018-11-07,6201,24920,776406,4.6
5000463,1999-05-24,8710,10673,217978,0.15
5000464,2011-08-17,1920,20473,906806,2.68
7197992,1998-11-25,7120,01619,997176,2.98
5000465,1995-04-02,8423,38491,416105,5.95
5221976,1978-07-08,4617,23530,504663,4.82
16522479,2017-04-28,3220,38509,974219,-0.05
12841605,1993-03-21,9319,01603,480347,0.8
4646515,2018-09-08,8412,07473,905025,13.12
5403771,2023-01-21,4646,40394,839491,-3.58
6165829,2011-02-09,4939,18684,111965,8.78
9126926,2010-03-31,8690,47340,932366,0.92
9310147,2016-08-01,8020,07086,812057,9.18
14354443,2009-04-24,7712,15693,908865,11.02
8105549,2015-04-10,8520,16694,535419,1.61
5000466,2005-05-14,9522,19538,344881,-3.99
15116839,2016-11-15,4931,34418,386674,13.93
12561842,1996-04-27,8520,32958,872368,2.46
6460439,2015-03-22,3320,32977,181591,1.37
9982558,2015-09-27,7112,49583,427098,4.53
1680979,1991-10-24,8292,46156,77119,0.54
8042530,2004-08-07,3211,10821,218769,4.45
9537660,2023-11-27,9420,30770,701091,0.31
12202008,2013-03-10,6831,21583,574907,7.33
4747397,2001-11-14,4724,20164,912608,8.35
6758309,1996-04-30,6411,26698,843758,10.95
9802353,2014-12-11,9700,18796,217057,1.53
5914681,1996-09-11,2630,49278,992223,2.19
14885573,2008-11-12,8531,18066,270278,11.65
5000467,2008-02-25,9521,45275,636703,6.47
14442116,2010-07-09,9529,34513,798984,9.97
7366904,2018-01-25,8299,41303,298115,3.18
5000468,2002-03-28,1419,28255,539661,8.25
13953993,1999-01-31,4931,43526,564831,-0.57
5000469,2011-07-22,7721,25224,617252,-2.1
15251162,2010-05-11,7739,47191,450305,-2.91
9068601,2020-09-11,8230,27555,541944,10.42
11332613,2017-12-13,4711,34593,974002,4.73
4813863,2018-06-12,8551,29881,809398,13.31
9189883,2016-09-01,4617,08133,914990,-1.11
14289236,1987-01-07,7732,18801,764403,9.45
6565661,1987-04-12,7120,32288,642687,0.68
5000470,2021-02-07,1310,25540,769728,1.14
8994238,2023-07-13,9700,11776,915123,-3.71
5000471,2018-03-02,1107,06667,441868,7.24
13907441,2005-07-01,6411,16638,294906,-0.85
11280836,2006-08-08,3320,35863,433868,-0.41
5000472,2014-05-07,7112,27948,905314,6.06
7929813,2025-06-27,4110,21929,413985,13.97
7577077,2000-08-22,6622,37612,101584,11.37
6789449,1999-11-25,6831,31613,295474,-4.34
5000473,2025-09-19,7010,26832,822673,-4.21
5000474,2011-09-14,2899,37978,388400,7.34
5000475,1995-07-02,3011,41473,409056,-4.45
5000476,2014-04-25,2932,02753,155127,9.52
7017455,1993-08-07,6520,51077,777700,-4.2
15119336,2018-08-29,6010,38830,83404,8.5
5000477,2022-01-06,2120,22599,400940,1.18
7646957,2024-04-27,8623,05166,626347,7.24
14291401,1999-07-25,6419,27459,478341,4.91
14834278,1997-02-23,8720,45706,89958,13.93
11783813,2013-07-17,4110,28383,874362,7.22
11278571,2013-02-01,6209,29644,88068,-2.73
8771657,2011-12-26,5920,45741,182757,8.83
5966911,2021-02-18,4291,31705,943061,3.15
11777024,1998-08-28,1411,52341,90616,-2.33
9721241,2014-03-08,4741,19441,693703,12.9
15539765,1978-06-11,4617,28404,639114,13.8
9842073,1999-08-26,7010,39273,911109,2.47
6779481,2022-11-15,6832,21316,301385,3.51
15043117,2002-05-22,4799,04434,256892,10.12
4906743,2006-08-27,2811,22931,368672,10.47
7477313,2010-10-10,2410,45091,231938,13.01
5000478,2011-02-24,8552,23196,446121,-3.18
14346886,1995-04-08,4519,07515,222754,2.74
12321184,2010-07-27,4619,28418,616084,-1.09
5000479,2018-09-03,3211,43552,304530,7.7
5000480,1972-10-20,6209,02501,621560,0.91
212704,2014-01-30,4511,19867,865680,10.15
12999153,2012-10-25,4799,36560,128430,2.47
6106258,2001-09-21,7712,43510,798326,10.9
5000481,1997-02-02,8622,52732,50680,2.16
8975012,2019-04-20,5829,21257,519275,9.92
5000482,2006-06-11,2511,08949,745192,4.36
5000483,2014-10-10,6110,40505,283578,14.08
5000484,2010-03-30,1920,14038,359546,10.88
11143983,2016-06-06,8129,44646,420637,-3.07
9583698,2018-01-22,4759,10911,78092,14.03
9211888,2012-09-22,8220,25129,676721,-1.72
13543213,2007-11-04,6810,41769,61547,5.87
7987782,2001-12-31,2611,44513,892617,2.35
14391887,2007-04-25,8891,13353,156566,9.34
12493871,2025-09-19,4619,40495,358422,-2.55
16206636,1996-04-22,5610,07493,559656,7.89
14230250,1995-07-06,7712,10448,985250,10.25
10911067,1988-09-08,8292,37732,895891,7.77
15273411,2016-06-11,8720,51501,182873,7.89
10113266,2006-09-01,7410,48143,163905,7.24
5694539,2009-10-05,7410,41746,282937,11.01
10938433,2010-05-26,5911,37799,772116,1.08
5000485,1994-11-12,5829,47224,246816,2.07
11129752,2012-03-05,3092,22274,335958,-0.92
11289618,2010-12-24,7912,12872,507738,5.35
13491107,2015-12-19,6910,16688,110444,4.96
6739211,2013-10-15,8423,52678,904759,5.21
12072309,2004-12-24,4211,11877,340173,12.02
11409495,2009-10-12,6910,40252,975020,11.44
9264951,1995-09-14,3320,32919,794859,-0.9
5167042,2008-02-28,7311,44621,555638,11.08
5000486,2016-08-16,3092,13370,443616,1.29
11894299,1994-06-25,8220,15448,410817,10.17
12189333,2014-04-04,7911,24953,756370,-3.66
10856232,2011-01-28,2899,17775,312676,2.21
11882199,2020-05-28,4931,27780,158995,12.38
16146104,1981-08-12,4511,09832,629804,1.89
7581115,2013-06-21,4771,07890,257600,6.25
15482654,1997-02-02,8720,34977,347146,7.88
5504088,1993-07-11,6209,04739,887979,8.81
11209636,1996-04-13,3109,04669,151803,-1.78
4857427,2009-01-15,5812,03321,345774,4.16
7658704,2009-06-10,1101,14519,568697,10.0
5000487,2017-12-28,4391,14623,401772,4.11
5000488,2013-07-15,6201,33047,936835,0.24
5000489,2018-02-06,0149,41938,321812,3.11
10260483,2008-08-12,9522,05205,145979,6.63
5000490,2011-04-27,8510,06344,109426,12.51
5000491,2002-03-07,5224,10114,689830,-3.59
11047404,2018-05-26,7111,52885,354237,-1.35
14763395,1992-06-03,9412,46660,172935,0.0
5000492,2014-11-24,9602,14971,134444,7.26
14597968,2016-02-25,9101,27630,329257,1.52
15799956,2013-05-18,6622,03697,385248,8.56
16402433,2003-07-19,4673,51940,745078,4.37
5000493,1997-08-24,6492,49373,257519,-4.08
4382435,2014-03-08,5911,44726,675970,-1.74
4700477,2016-09-04,4612,20876,233520,10.05
11449562,1991-10-11,9101,25671,472261,3.22
11855955,1981-06-29,9311,06601,888069,2.1
6943679,2005-02-12,7320,01144,930794,0.67
10061251,2000-11-27,6311,07171,405126,11.08
5000494,2010-06-06,8520,33338,449343,8.92
14409353,2003-01-18,2599,43319,725943,3.02
13125097,2007-12-12,8531,38316,355005,0.73
14505331,2021-07-03,3220,45200,419518,6.64
5000495,2005-07-23,9511,24253,449937,12.86
12552038,2002-08-10,6621,43612,473731,1.29
9393084,2001-04-21,1812,47939,601894,9.49
5000496,1974-04-29,9603,06348,380933,10.17
5000497,2016-10-03,5621,27870,907946,13.24
7693278,2006-06-26,5814,11684,933739,10.13
5000498,2011-03-06,8559,52845,87547,5.78
8094855,2000-03-09,6110,33754,966364,14.1
7760964,2009-11-11,9603,48981,881560,5.4
14493535,2001-06-28,6492,32100,809370,8.19
12168695,2013-10-29,7732,03517,708188,-4.9
10963968,2012-10-24,3299,15559,763500,-0.08
15254889,1993-02-25,8551,19035,578459,9.3
14287368,2001-07-07,9001,51671,883711,5.59
8393935,2022-10-26,9003,31407,713787,12.51
16730539,2008-06-02,3514,20986,358265,-0.15
5000499,2016-06-26,4631,04210,797825,-3.35
6397099,2010-03-19,8211,36943,884758,-1.19
14808424,2008-10-22,9411,25067,541331,0.23
5334684,2003-10-30,5630,35110,430229,4.04
5000500,1967-11-07,7721,18353,709190,1.5
12956038,2016-09-23,7721,47702,165603,6.86
5000501,2001-05-05,4772,21776,768507,4.65
5000502,2006-11-23,9412,26822,650331,9.24
10157039,2010-04-30,9319,07842,134261,1.9
5000503,2017-08-28,8292,44399,902501,-1.96
7022420,2012-08-24,4511,22054,132048,14.66
7352539,2018-03-20,7500,04237,705050,-4.05
5000504,2018-09-28,6209,34419,232744,1.15
14510523,2010-02-22,5814,38909,233131,5.84
225459,1992-10-14,6612,16640,834870,-2.79
9084302,1988-05-11,9525,18713,901387,7.66
5000505,2005-07-22,4772,25067,339945,-4.83
5000506,2011-05-03,7500,27489,830590,9.9
7482695,2010-03-15,3109,25492,81860,10.62
5000507,2003-12-04,8430,52850,867819,7.89
10298750,2016-09-18,5819,22057,746292,7.91
8224381,2004-05-31,1083,24305,160478,8.07
5000508,1993-12-09,2120,47957,61589,0.77
14291373,1999-07-27,7820,42751,112497,-0.88
5455610,2000-01-13,8710,17398,718811,-4.1
14769473,2012-03-22,7010,12692,718985,6.77
5000509,2010-07-05,1011,01108,194005,13.19
5201097,2004-07-03,5224,18880,285482,5.08
7956008,2018-06-23,5812,24005,888357,4.8
9095995,2019-11-17,1391,40480,524298,14.56
12781356,1988-11-26,4291,50178,498579,0.76
8477087,2009-07-11,6810,39639,331703,14.82
16695428,1969-03-04,4520,30335,968543,-0.89
13213434,2001-02-10,8623,01736,936371,-4.5
6426150,2002-04-02,4941,26790,947605,4.23
15921440,2003-07-03,9521,09706,555646,0.04
14187015,2024-03-02,2910,19886,149165,-1.32
10605923,2005-01-23,4329,02970,340149,7.14
9458067,2006-03-24,6520,28052,201626,-3.08
10485251,2001-11-06,8690,30802,920354,9.59
8035561,2020-05-10,4941,30647,847135,0.11
5000510,1999-10-21,4321,50860,158327,-4.67
10639368,2004-06-13,8690,01866,222086,5.74
5000511,2021-08-03,4519,22755,360169,-4.43
9955140,2005-10-08,9601,11589,510627,1.71
5000512,2011-07-24,8413,30664,475050,-3.32
13777141,2015-02-15,4321,10256,624938,4.63
16671380,1998-02-19,6110,28535,120260,11.22
5617587,2025-09-19,1411,02509,999162,0.57
10721794,2020-11-07,8552,03483,514505,0.29
14537461,2008-11-16,4619,17475,124243,12.59
5000513,2021-08-30,6110,45977,447801,3.51
15130429,2008-08-30,8891,22015,561538,5.26
11002869,2016-10-13,6201,41165,198408,5.22
5721316,2003-10-23,4329,01767,556648,13.9
5245287,2004-06-22,8532,13916,537434,2.19
16676813,2020-03-07,3600,06494,467883,-3.5
10650357,2011-12-12,5621,34550,810339,7.05
5738622,2010-12-23,4646,09037,121480,-2.68
11515608,2000-01-19,6209,03954,798842,6.19
12265147,1992-11-28,4690,14583,382441,10.45
13218022,2005-04-18,5811,31108,803589,-1.3
5000514,1992-12-10,8421,08028,96697,14.85
5000515,1982-03-12,9412,29265,578298,-0.56
5000516,2003-12-06,4639,06591,989946,-4.31
4589128,2011-03-29,8552,40946,457027,11.2
5000517,2006-05-07,2740,34582,396446,10.62
5223613,2019-02-25,8220,13121,613830,-3.32
5000518,2008-09-03,2014,50041,888704,3.27
5000519,2021-07-30,5811,26652,583798,2.73
16154754,2016-06-22,2016,24819,279536,2.49
11196970,2013-01-10,2899,21371,243710,6.99
12952062,2005-08-25,6511,42632,253078,3.54
12222569,2005-05-04,4612,41720,874780,-0.03
5000520,2023-06-22,2120,17233,679474,10.8
